gene	seqnames	start	end	width	strand	CI.start	CI.end	genoT	filenames	freq	n()	alleleFreq
RECQL5	chr16	21010275	21035332	25058	*	20901871	21632044	cc-wc	zeid_RECQ5_UV300s_hoechst3_cluster15_well24_S514_.trimmed.mdup.bam.RData	11	45	24.44
RECQL5	chr16	22695202	22713821	18620	*	22656513	22766636	wc-cc	zeid_RECQ5_UV300s_hoechst3_cluster15_well24_S514_.trimmed.mdup.bam.RData	14	45	31.11
RECQL5	chr1	67353998	67356600	2603	*	67271426	67387387	ww-wc	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr4	140144664	140168203	23540	*	139893563	190177986	ww-wc	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr4	140289292	140294462	5171	*	140190381	140311856	wc-ww	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr5	14643272	14679946	36675	*	14630856	14706087	cc-wc	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr6	119008565	119039202	30638	*	118960916	119068263	cc-wc	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr8	38009659	38014302	4644	*	37986292	38087164	wc-ww	zeid_RECQ5_UV300s_hoechst3_cluster15_well25_S515_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr6	119128966	119142083	13118	*	118683895	119268278	ww-cc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	3	45	6.67
RECQL5	chr7	53553227	53570612	17386	*	53294215	54112394	cc-ww	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr8	82997261	83065380	68120	*	82880354	83224748	wc-cc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	4	45	8.89
RECQL5	chr9	67693694	68342414	648721	*	63818289	68443853	wc-ww	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	10	45	22.22
RECQL5	chr15	60804356	60825950	21595	*	60732549	60857700	ww-wc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	21	45	46.67
RECQL5	chr15	72627938	72673315	45378	*	72584017	72723764	wc-ww	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	34	45	75.56
RECQL5	chr15	74135495	74140083	4589	*	74056089	74218056	ww-wc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	35	45	77.78
RECQL5	chr15	89219964	89281954	61991	*	89209391	89316795	wc-ww	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	20	45	44.44
RECQL5	chr19	24368744	27351895	2983152	*	24272510	27397563	cc-wc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	16	45	35.56
RECQL5	chr19	27518398	27734037	215640	*	263504	27783235	wc-cc	recq5-2-single-c10-w45-3d6_S390_.trimmed.mdup.bam.RData	10	45	22.22
RECQL5	chr8	82896019	82917838	21820	*	82798523	83117774	ww-cc	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	4	45	8.89
RECQL5	chr8	112273613	112299249	25637	*	111674541	113214369	cc-ww	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	3	45	6.67
RECQL5	chr14	88708661	88737365	28705	*	88322917	89122462	ww-cc	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr14	103939431	103961376	21946	*	103644508	103998782	cc-ww	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr15	60836747	60844545	7799	*	60755959	60936458	ww-wc	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	21	45	46.67
RECQL5	chr15	72619753	72662167	42415	*	72526637	72695600	wc-ww	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	34	45	75.56
RECQL5	chr15	74114817	74115423	607	*	74048418	74162777	ww-wc	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	34	45	75.56
RECQL5	chr15	89347860	89369556	21697	*	89313582	89451695	wc-ww	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	19	45	42.22
RECQL5	chr21	14044601	14070138	25538	*	10671752	14176140	wc-ww	recq5-2-single-c11-w37_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr2	199196558	199241819	45262	*	198357322	199888163	ww-cc	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr5	143064902	143148964	84063	*	142922783	143644691	ww-cc	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	3	45	6.67
RECQL5	chr7	70513045	70535202	22158	*	69564596	70556164	cc-ww	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr8	53761337	53849025	87689	*	53648630	53916230	cc-wc	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr15	72586512	72685996	99485	*	72462937	72785868	ww-wc	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	34	45	75.56
RECQL5	chr15	74628773	74690738	61966	*	73484629	74739719	wc-ww	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	7	45	15.56
RECQL5	chr16	30638373	30776095	137723	*	30375220	36002863	ww-wc	recq5-2-single-c11-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr5	56886313	56933512	47200	*	56192750	57319028	ww-cc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr8	85637985	85915096	277112	*	84907020	85991382	wc-cc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr9	130736701	130820273	83573	*	130410282	130977218	cc-ww	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	25	45	55.56
RECQL5	chr11	55430535	55470027	39493	*	54557749	56115382	cc-ww	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr11	118179237	118195785	16549	*	118106945	118339382	ww-wc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr12	65806646	66186440	379795	*	62871512	66281461	wc-cc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr15	72662229	72683551	21323	*	72548392	72832110	ww-wc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	34	45	75.56
RECQL5	chr15	74072418	74148902	76485	*	73971455	74186258	wc-ww	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	35	45	77.78
RECQL5	chr21	14798987	14806152	7166	*	9752357	14887195	wc-ww	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr22	23280171	23300900	20730	*	23094063	23435492	ww-cc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	23	45	51.11
RECQL5	chrX	148892554	149177140	284587	*	148609035	156004497	cc-wc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chrX	149803214	150319561	516348	*	149645065	150457591	wc-cc	recq5-2-single-c12-w9_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr2	128733230	128794815	61586	*	127889247	129469270	cc-ww	recq5-2-single-c6-w12-3d6_S161_.trimmed.mdup.bam.RData	2	45	4.44
RECQL5	chr4	16054011	16054723	713	*	15623955	16541297	cc-ww	recq5-2-single-c6-w12-3d6_S161_.trimmed.mdup.bam.RData	1	45	2.22
RECQL5	chr8	78809686	78825037	15352	*	78681146	79000377	cc-wc	recq5-2-single-c6-w12-3d6_S161_.trimmed.mdup.bam.RData	1	45	2.22
WT	chr8	135231287	135237373	6087	*	135226633	135267391	wc-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	3	55	5.45
WT	chr8	138539264	138544687	5424	*	138476143	138566645	cc-wc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60811539	60831318	19780	*	60778990	60850659	ww-wc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72607821	72609449	1629	*	72518877	72684310	wc-ww	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74124386	74125135	750	*	74049727	74150641	ww-wc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89335043	89338034	2992	*	89290186	89370527	wc-ww	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr16	21151133	21504960	353828	*	20999624	21566461	cc-ww	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	32	55	58.18
WT	chr16	22694757	22896314	201558	*	22665303	23054489	ww-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr20	17989288	17996570	7283	*	17775548	18208660	ww-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chrX	107551993	107557521	5529	*	107414167	107753128	cc-ww	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	38661545	38683030	21486	*	38457320	38844223	ww-cc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr10	46369176	46515370	146195	*	46307194	46528278	ww-wc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	9	55	16.36
WT	chr10	46555440	46836119	280680	*	46515954	47021068	wc-ww	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	10	55	18.18
WT	chr11	125411881	125423724	11844	*	125236576	125656238	ww-cc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60857725	60858370	646	*	60778833	60862192	ww-wc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72634629	72650862	16234	*	72625597	72678781	wc-ww	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74196941	74199156	2216	*	74112173	74304025	ww-wc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89309179	89355466	46288	*	89295230	89404324	wc-ww	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr16	21176379	21502643	326265	*	20954198	21548534	ww-cc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	32	55	58.18
WT	chr16	22698902	22842151	143250	*	22691888	23031538	cc-ww	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr18	66009914	66021077	11164	*	65983334	66329066	ww-cc	fucci-wt-single-f11-r2-c6_S111_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	12541046	12544950	3905	*	12126664	12562343	ww-wc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr9	68537958	68652599	114642	*	61987422	68775678	wc-cc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	10	55	18.18
WT	chr15	72679346	72681307	1962	*	72588594	72708012	cc-wc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74028864	74100785	71922	*	73994175	74138959	wc-cc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr16	20188377	20593853	405477	*	20090358	22551769	cc-wc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	5	55	9.09
WT	chr22	42461696	42482696	21001	*	42432494	42723865	ww-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	68398065	68467460	69396	*	67976278	68855127	ww-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr2	137628319	137686368	58050	*	137168889	138067636	ww-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	6823221	7179332	356112	*	6793773	8181071	cc-wc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	6	55	10.91
WT	chr8	8313871	8433067	119197	*	111567	8490453	wc-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	6	55	10.91
WT	chr12	65367376	65461667	94292	*	62872285	65603398	wc-ww	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	2	55	3.64
WT	chr14	101242160	101259552	17393	*	101222045	101357302	ww-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60810794	60817401	6608	*	60707197	60884155	cc-wc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72627337	72671111	43775	*	72606561	72712966	wc-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74064843	74116805	51963	*	74002491	74182828	cc-wc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89346999	89449617	102619	*	89296291	89535439	wc-cc	fucci-wt-single-f11-r3-c7_S119_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr3	19167095	19232648	65554	*	18695926	19612912	cc-ww	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr4	22860344	22913068	52725	*	22475447	23252166	cc-ww	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr9	130780961	130822232	41272	*	130421105	131034770	cc-ww	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	25	55	45.45
WT	chr10	85002507	85016620	14114	*	84710983	85566179	cc-ww	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	72700450	72705122	4673	*	72622802	72813025	cc-wc	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74008131	74138760	130630	*	73960549	74163553	wc-cc	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr22	23286955	23290229	3275	*	22902127	23580270	ww-cc	fucci-wt-single-f11-r4-c1_S120_.trimmed.mdup.bam.RData	24	55	43.64
WT	chr5	96094595	96111540	16946	*	95830961	96473254	cc-ww	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	110499211	110501866	2656	*	110473075	110661340	cc-wc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr11	122007361	122029525	22165	*	121524048	122142828	ww-cc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60772525	60820692	48168	*	60729444	60866595	cc-wc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72711146	72716441	5296	*	72583612	72731443	wc-cc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74115406	74118905	3500	*	74033612	74151279	cc-wc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89319026	89349812	30787	*	89280045	89446922	wc-cc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr21	34056900	34075832	18933	*	33709112	34532014	ww-cc	fucci-wt-single-f11-r4-c2_S121_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	25133750	25145875	12126	*	24815955	25564013	ww-cc	fucci-wt-single-f11-r4-c5_S124_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr16	22652890	22883138	230249	*	22629031	22982904	wc-cc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr19	27316504	27352391	35888	*	27268672	27375691	cc-wc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	9	55	16.36
WT	chr19	27390385	27854213	463829	*	27361661	27906273	wc-cc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	9	55	16.36
WT	chr20	8360288	9463703	1103416	*	7937957	9794954	ww-cc	fucci-wt-single-f11-r2-c7_S112_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr4	70532361	70556709	24349	*	70190626	70790324	ww-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr5	12229350	12262563	33214	*	11952316	12550933	ww-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr7	76617107	76663536	46430	*	76307815	77173052	ww-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	133596580	133608648	12069	*	133551747	133625817	cc-wc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	72629350	72670268	40919	*	72596603	72714442	cc-wc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74050209	74105646	55438	*	74028573	74126487	wc-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr16	20916569	21147032	230464	*	20884938	21763272	cc-wc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	33	55	60
WT	chr16	22692164	22729110	36947	*	22674744	22790172	wc-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr20	21894657	21931706	37050	*	21658731	22110240	ww-cc	fucci-wt-single-f11-r3-c5_S117_.trimmed.mdup.bam.RData	2	55	3.64
WT	chr2	169283235	169296409	13175	*	169031511	169543859	ww-cc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr3	154134420	154160215	25796	*	153897200	154397348	ww-cc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr5	146405961	146425819	19859	*	146071423	146714461	cc-ww	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr9	130797635	130812091	14457	*	130588407	130958366	ww-cc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	25	55	45.45
WT	chr11	8497698	8556045	58348	*	8385954	8751282	cc-ww	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60871545	60894201	22657	*	60841829	60960634	cc-wc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72633360	72669953	36594	*	72615823	72695413	wc-cc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74068176	74163940	95765	*	74045764	74177094	cc-wc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89303422	89329338	25917	*	89263889	89357496	wc-cc	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr17	62173248	62181585	8338	*	61739541	62214501	cc-ww	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr22	23286738	23293417	6680	*	23020307	23581074	cc-ww	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	24	55	43.64
WT	chrX	108541680	108561416	19737	*	108404649	108752567	cc-ww	fucci-wt-single-f11-r1-c2_S100_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	160693938	160699422	5485	*	160541475	160891870	cc-ww	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr6	19734245	19758445	24201	*	19487477	19790633	cc-ww	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	2	55	3.64
WT	chr8	49693801	49703036	9236	*	49635489	49746876	cc-wc	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	72634587	72648991	14405	*	72618934	72706412	cc-wc	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74060800	74106630	45831	*	74034909	74117371	wc-cc	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr16	21210326	21265619	55294	*	21098541	21767569	cc-ww	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	32	55	58.18
WT	chr16	22694443	22733092	38650	*	22678935	22894933	ww-cc	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr17	34160331	34173932	13602	*	34016857	34307274	cc-ww	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	1	55	1.82
WT	chrX	25192303	25193533	1231	*	24947121	25332497	cc-ww	fucci-wt-single-f11-r1-c6_S104_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	208142667	208171092	28426	*	207958478	208384876	cc-ww	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr6	107607133	107620252	13120	*	107269559	107736608	ww-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr7	20921781	20951551	29771	*	20557156	21224765	cc-ww	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	99268446	99285918	17473	*	99216380	99339647	ww-wc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr9	130774451	130812471	38021	*	130407138	131059754	ww-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	25	55	45.45
WT	chr12	102508093	102510633	2541	*	102469318	102772077	cc-ww	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr14	56219787	56469931	250145	*	55971112	56734276	ww-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	60800150	60814226	14077	*	60768637	60847635	cc-wc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr15	72636534	72673448	36915	*	72614733	72684253	wc-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74026739	74110041	83303	*	74006855	74208000	cc-wc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89344150	89363955	19806	*	89242536	89425552	wc-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr18	9470751	9491544	20794	*	9184994	9763903	ww-cc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr19	24284457	24341038	56582	*	24250551	24378839	ww-wc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	9	55	16.36
WT	chr19	24410346	27352828	2942483	*	24372339	27392546	wc-ww	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	13	55	23.64
WT	chr22	23282117	23291548	9432	*	23067603	23593084	cc-ww	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	24	55	43.64
WT	chrX	152627260	152703176	75917	*	152588440	153294639	cc-wc	fucci-wt-single-f11-r1-c7_S105_.trimmed.mdup.bam.RData	3	55	5.45
WT	chr4	1729544	1766382	36839	*	1285718	2192175	cc-ww	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr5	173184219	173228825	44607	*	173155539	173323987	ww-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr6	124333689	124351579	17891	*	124162154	124533001	ww-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	2661798	2666489	4692	*	2604268	2691307	wc-cc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	5213390	5214148	759	*	5188011	5244029	cc-wc	fucci-wt-single-f11-r2-c3_S108_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr15	74111959	74120510	8552	*	74051450	74173752	ww-wc	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	89315298	89320229	4932	*	89281771	89378113	wc-ww	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	29	55	52.73
WT	chr16	21179670	21503442	323773	*	21129105	21548573	ww-cc	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	32	55	58.18
WT	chr16	22697922	22770881	72960	*	22661063	22989375	cc-ww	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr16	78662641	78662711	71	*	78650872	78669662	ww-cc	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	2	55	3.64
WT	chrX	46204334	46204731	398	*	46013403	46422460	ww-cc	fucci-wt-single-f7-r2-c4_S11_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr1	88947639	88981049	33411	*	88799725	89078764	ww-cc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr2	6261070	6276004	14935	*	6109090	6488975	ww-cc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr8	7031456	7106549	75094	*	6973984	7362668	ww-wc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	6	55	10.91
WT	chr8	8299179	8525324	226146	*	7931457	8533112	wc-ww	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	6	55	10.91
WT	chr15	72631012	72670843	39832	*	72610876	72679443	ww-wc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr15	74054889	74099336	44448	*	74037726	74111443	wc-ww	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	50	55	90.91
WT	chr16	21516297	21527189	10893	*	21183751	21548932	ww-cc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	30	55	54.55
WT	chr16	22629665	22632730	3066	*	22408767	22639867	cc-wc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	35	55	63.64
WT	chr16	22691921	22695031	3111	*	22669088	22725227	wc-ww	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	35	55	63.64
WT	chrX	152812438	152891196	78759	*	152662256	153297542	cc-wc	fucci-wt-single-f7-r2-c6_S13_.trimmed.mdup.bam.RData	3	55	5.45
WT	chr4	24547121	24573832	26712	*	24198091	24966068	ww-cc	fucci-wt-single-f7-r3-c4_S18_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr6	28739521	28781534	42014	*	28307565	29166873	ww-cc	fucci-wt-single-f7-r3-c4_S18_.trimmed.mdup.bam.RData	1	55	1.82
WT	chr6	166089101	166101140	12040	*	165837732	166401785	cc-ww	fucci-wt-single-f7-r3-c4_S18_.trimmed.mdup.bam.RData	1	55	1.82
